timestamp,command,command_type,arm,dx,dy,dz,cumulative_right_dx,cumulative_right_dy,cumulative_right_dz,cumulative_left_dx,cumulative_left_dy,cumulative_left_dz,repeat_command,repeat_index,repeat_total,repeat_status,completed_steps,joint_targets,wrist_roll_target,wrist_yaw_delta_or_target,wrist_pitch_delta_or_target,gripper_position,dry_run,execute,user_confirmed,status,observed_alignment,user_observation,risk_detected,candidate_name,candidate_file
2026-05-21T10:10:59+08:00,right_x+,arm_relative_ik,right,0.005000,0.000000,0.000000,0.035000,0.000000,0.000000,0.000000,0.000000,0.000000,right_x+,7,14,ok,7,,,,,,false,true,true,success,,,false,,
2026-05-21T10:11:00+08:00,right_x+,arm_relative_ik,right,0.005000,0.000000,0.000000,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,right_x+,8,14,ok,8,,,,,,false,true,true,success,,,false,,
2026-05-21T10:11:01+08:00,right_x+,arm_relative_ik,right,0.005000,0.000000,0.000000,0.045000,0.000000,0.000000,0.000000,0.000000,0.000000,right_x+,9,14,ok,9,,,,,,false,true,true,success,,,false,,
2026-05-21T10:11:02+08:00,right_x+,arm_relative_ik,right,0.005000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,right_x+,10,14,ok,10,,,,,,false,true,true,success,,,false,,
2026-05-21T10:11:03+08:00,right_x+,arm_relative_ik,right,0.005000,0.000000,0.000000,0.055000,0.000000,0.000000,0.000000,0.000000,0.000000,right_x+,11,14,ok,11,,,,,,false,true,true,success,,,false,,
2026-05-21T10:11:04+08:00,right_x+,arm_relative_ik,right,0.005000,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,right_x+,12,14,ok,12,,,,,,false,true,true,success,,,false,,
2026-05-21T10:11:05+08:00,right_x+,arm_relative_ik,right,0.005000,0.000000,0.000000,0.065000,0.000000,0.000000,0.000000,0.000000,0.000000,right_x+,13,14,ok,13,,,,,,false,true,true,success,,,false,,
2026-05-21T10:11:06+08:00,right_x+,arm_relative_ik,right,0.005000,0.000000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,right_x+,14,14,ok,14,,,,,,false,true,true,success,,,false,,
2026-05-21T10:11:06+08:00,right_x+ 14,repeat,,,,,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,right_x+,,14,ok,14,,,,,,false,true,true,success,,,false,,
2026-05-21T10:11:22+08:00,show_state,show_state,,,,,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,false,true,,shown,,"right_offset=(dx=+0.070000, dy=+0.000000, dz=+0.000000) left_offset=(dx=+0.000000, dy=+0.000000, dz=+0.000000)",false,,
2026-05-21T10:11:38+08:00,save_pose,save_pose,,,,,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,false,true,,saved,,"right_offset=(dx=+0.070000, dy=+0.000000, dz=+0.000000) left_offset=(dx=+0.000000, dy=+0.000000, dz=+0.000000)",false,right_clearance_candidate_01,pour_alignment_calib/logs/pour_align_candidates.jsonl
2026-05-21T10:11:59+08:00,right_open,gripper,right,,,,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,1.000000,false,true,true,success,,,false,,
2026-05-21T10:49:33+08:00,keyboard_interrupt,shutdown,,,,,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,false,true,,keyboard_interrupt,,,false,,
